CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-03-16 00:00,3,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-03-17 00:00,37,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-03-18 00:00,24,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-03-19 00:00,0,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-03-20 00:00,0,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-10-07 00:00,6.1,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-10-08 00:00,0.4,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-10-09 00:00,0.6,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-10-10 00:00,2.5,50,,900
26135170,BOQUERON EL [26135170],4.7833333330,-75.38333333,4500,Meteorológica Especial,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 09 - Cauca-Valle-Caldas,Risaralda,Santa Rosa De Cabal,15/07/1981 00:00,15/12/1986 00:00,PRECIPITACION,PTPM_CON,Día pluviométrico,Diaria,1981-10-11 00:00,7.4,50,,900
